date_q,n_statements,words_sum,dli1_q_mean,dli2_q_mean,dli3_q_mean,dli2_q_last,dli1_q_last,d_net_q_mean,d_q_mean,h_q_mean,i_q_mean,michigan_exp_infl,michigan_n_months,spf_exp_infl,surpr_statement,surpr_press,surpr_monetary,surpr_events,surpr_monetary_abs,surpr_monetary_z,surpr_monetary_abs_z,michigan_l1,michigan_l2,d_michigan,spf_l1,d_spf,dli2_l1,dli2_l2,dli2_l3,n_stmt_z,surpr_monetary_l1
2013-07-01,2,1504,1.2729949461212444,1.0542671873672138,1.0542671873672138,0.8542856432232132,0.957526077836368,35.52014462718188,48.163479860700434,12.643335233518556,42.02339536461358,4.133333333333333,3,0,NA,NA,NA,NA,NA,NA,NA,4,4.3,0.13333333333333286,1.4098,-1.4098,1.3326119846589355,1.270782426101483,1.0538678064623206,-0.27141291677487306,NA
2013-10-01,2,1656,0.8225329650420563,0.7557320375207373,0.4178087481420135,0.6758465787574474,0.675356936001434,29.087374832219183,43.55933915217445,14.47196431995527,38.783166442958915,3.7,3,2.5789,NA,NA,NA,NA,NA,NA,NA,4.133333333333333,4,-0.4333333333333327,0,2.5789,1.0542671873672138,1.3326119846589355,1.270782426101483,-0.27141291677487306,NA
2014-01-01,2,1726,0.9316855478324965,0.9140569420758707,0,0.8200851071214696,0.8413208757213362,32.49892507793185,42.90417069762442,10.405245619692572,37.075405783080726,4.166666666666667,3,0.9069,NA,NA,NA,NA,NA,NA,NA,3.7,4.133333333333333,0.4666666666666668,2.5789,-1.672,0.7557320375207373,1.0542671873672138,1.3326119846589355,-0.27141291677487306,NA
2014-04-01,2,1629,1.0060012953063304,0.916068475021783,0.916068475021783,0.9566096550296913,1.060589422661241,32.54226914774303,45.42953534086661,12.887266193123576,39.290408943452206,4.033333333333333,3,1.8953,NA,NA,NA,NA,NA,NA,NA,4.166666666666667,3.7,-0.13333333333333375,0.9069,0.9884,0.9140569420758707,0.7557320375207373,1.0542671873672138,-0.27141291677487306,NA
2014-07-01,2,1766,0.6736623528008392,0.6680003048217559,0,0.6365532733894268,0.6602569936099483,27.19695073825245,41.90039848306928,14.703447744816831,36.786853267111994,3.933333333333333,3,2.969,NA,NA,NA,NA,NA,NA,NA,4.033333333333333,4.166666666666667,-0.10000000000000009,1.8953,1.0736999999999999,0.916068475021783,0.9140569420758707,0.7557320375207373,-0.27141291677487306,NA
2014-10-01,2,1463,-0.03274118220590223,-0.02316987278461768,-0.02316987278461768,-0.025901926905410762,-0.03477023629835913,12.30376766091052,30.762689691261123,18.4589220303506,48.541339612768184,3.1666666666666665,3,1.118,NA,NA,NA,NA,NA,NA,NA,3.933333333333333,4.033333333333333,-0.7666666666666666,2.969,-1.8509999999999998,0.6680003048217559,0.916068475021783,0.9140569420758707,-0.27141291677487306,NA
2015-01-01,2,1162,0.2679650848612751,0.20182848135299766,0.20182848135299766,0.43186891911191416,0.574573919584058,17.151982744317237,30.94408495105359,13.792102206736352,46.478347436535586,3.1,3,-1.1775,NA,NA,NA,NA,NA,NA,NA,3.1666666666666665,3.933333333333333,-0.06666666666666643,1.118,-2.2955,-0.02316987278461768,0.6680003048217559,0.916068475021783,-0.27141291677487306,NA
2015-04-01,2,1113,0.6571862992628417,0.44562889456791543,0.44562889456791543,0.2511585512192639,0.37898543428091896,22.4053404642871,35.034685889237686,12.629345424950586,50.323605782273376,3.3666666666666667,3,-3.099,NA,NA,NA,NA,NA,NA,NA,3.1,3.1666666666666665,0.2666666666666666,-1.1775,-1.9215000000000002,0.20182848135299766,-0.02316987278461768,0.6680003048217559,-0.27141291677487306,NA
2015-07-01,2,1134,0.5187124879969076,0.3574628345646408,0.3574628345646408,0.1125591306681823,0.1555195103086044,20.505557581026636,33.569846033036995,13.06428845201036,48.55054173561059,3.4333333333333336,3,3,NA,NA,NA,NA,NA,NA,NA,3.3666666666666667,3.1,0.06666666666666687,-3.099,6.099,0.44562889456791543,0.20182848135299766,-0.02316987278461768,-0.27141291677487306,NA
2015-10-01,2,1180,0.4979746856740521,0.39084252544183506,0.39084252544183506,0.25949874124931877,0.2925333220804782,21.224815823650427,31.396177406934914,10.171361583284488,43.26276592076682,3.2333333333333334,3,1.5996,NA,NA,NA,NA,NA,NA,NA,3.4333333333333336,3.3666666666666667,-0.20000000000000018,3,-1.4004,0.3574628345646408,0.44562889456791543,0.20182848135299766,-0.27141291677487306,NA
2016-01-01,2,1145,0.20854417902542163,0.17560973533536217,0.17560973533536217,0.20874591398355577,0.2454994303460176,16.587026967649805,27.068343677340216,10.481316709690411,41.925266838761644,3.1,3,0.2014,NA,NA,NA,NA,NA,NA,NA,3.2333333333333334,3.4333333333333336,-0.1333333333333333,1.5996,-1.3981999999999999,0.39084252544183506,0.3574628345646408,0.44562889456791543,-0.27141291677487306,NA
2016-04-01,2,1132,0.16887331838258934,0.14197642692372844,0.14197642692372844,0.08209300416933774,0.1028700160073749,15.862303830135566,24.704202557589504,8.84189872745394,42.44111389177891,3.1333333333333333,3,-0.3009,NA,NA,NA,NA,NA,NA,NA,3.1,3.2333333333333334,0.033333333333333215,0.2014,-0.5023,0.17560973533536217,0.39084252544183506,0.3574628345646408,-0.27141291677487306,NA
2016-07-01,2,1182,-0.04950050884536323,-0.04392289790187886,-0.04392289790187886,-0.06161271082309929,-0.06774788556593918,11.856586036913907,23.713172073827813,11.856586036913907,40.65115212656197,3.066666666666667,3,2.5022,NA,NA,NA,NA,NA,NA,NA,3.1333333333333333,3.1,-0.06666666666666643,-0.3009,2.8031,0.14197642692372844,0.17560973533536217,0.39084252544183506,-0.27141291677487306,NA
2016-10-01,2,1148,-0.2575294592480459,-0.22722435560649534,-0.08381026910523506,-0.16762053821047013,-0.21240890428323145,7.906846513439813,21.791001168679394,13.884154655239579,41.098558628749515,2.933333333333333,3,1.6074,NA,NA,NA,NA,NA,NA,NA,3.066666666666667,3.1333333333333333,-0.13333333333333375,2.5022,-0.8948000000000003,-0.04392289790187886,0.14197642692372844,0.17560973533536217,-0.27141291677487306,NA
2017-01-01,2,1038,-0.17932467560831433,-0.1430808416412685,-0.1430808416412685,-0.33147960290656614,-0.4116536417859051,9.719952458772841,26.98707472886644,17.267122270093598,42.36740454612985,3.2,3,3.4033,NA,NA,NA,NA,NA,NA,NA,2.933333333333333,3.066666666666667,0.26666666666666705,1.6074,1.7959000000000003,-0.22722435560649534,-0.04392289790187886,0.14197642692372844,-0.27141291677487306,NA
2017-04-01,2,1087,-0.5418227884336075,-0.4645778175943826,-0.4645778175943826,-0.5114445981743864,-0.5600631903972312,2.792406281558595,24.003171956649926,21.21076567509133,41.47096100797734,3.0666666666666664,3,3.1,NA,NA,NA,NA,NA,NA,NA,3.2,2.933333333333333,-0.13333333333333375,3.4033,-0.3033000000000001,-0.1430808416412685,-0.22722435560649534,-0.04392289790187886,-0.27141291677487306,NA
2017-07-01,2,1058,-0.35683230406039385,-0.28574177206776036,-0.28574177206776036,-0.3377686720679094,-0.42898448252947513,6.645926084857587,25.4626401330258,18.816714048168215,43.458670814783034,3.1333333333333333,3,-0.2773,NA,NA,NA,NA,NA,NA,NA,3.0666666666666664,3.2,0.06666666666666687,3.1,-3.3773,-0.4645778175943826,-0.1430808416412685,-0.22722435560649534,-0.27141291677487306,NA
2017-10-01,2,1017,-0.18942478032307714,-0.1375659063645756,-0.1375659063645756,-0.12634163700209305,-0.17009749168828767,9.838787072007927,26.49216766763668,16.653380595628754,47.17780632778156,3.033333333333333,3,2.0003,NA,NA,NA,NA,NA,NA,NA,3.1333333333333333,3.0666666666666664,-0.10000000000000009,-0.2773,2.2776,-0.28574177206776036,-0.4645778175943826,-0.1430808416412685,-0.27141291677487306,NA
2018-01-01,2,890,-0.013787015533002461,-0.015517278578623728,-0.015517278578623728,-0.18885483760936458,-0.2652961585407583,12.468664078926086,25.897622513343038,13.42895843441695,49.48043021187126,3.1333333333333333,3,3.7011,NA,NA,NA,NA,NA,NA,NA,3.033333333333333,3.1333333333333333,0.10000000000000009,2.0003,1.7007999999999996,-0.1375659063645756,-0.28574177206776036,-0.4645778175943826,-0.27141291677487306,NA
2018-04-01,2,763,-0.06776982374337512,-0.04518766518180313,-0.04518766518180313,-0.033341478106442425,-0.05426665833542253,11.829333109544589,27.130888441311402,15.301555331766814,51.49588788183954,3.433333333333333,3,3.5005,NA,NA,NA,NA,NA,NA,NA,3.1333333333333333,3.033333333333333,0.2999999999999998,3.7011,-0.20059999999999967,-0.015517278578623728,-0.1375659063645756,-0.28574177206776036,-0.27141291677487306,NA
2018-07-01,2,621,0.6382570621755395,0.3760264213145885,0.3760264213145885,0.32785384905317067,0.5556139317083942,20.905561668292886,27.351616184683095,6.446054516390209,56.358861508439034,3.566666666666667,3,1.6988,NA,NA,NA,NA,NA,NA,NA,3.433333333333333,3.1333333333333333,0.13333333333333375,3.5005,-1.8017,-0.04518766518180313,-0.015517278578623728,-0.1375659063645756,-0.27141291677487306,NA
2018-10-01,2,658,0.8072656001784168,0.5303385099629319,0.5303385099629319,0.6235463669516812,0.9093871576586429,24.23064463880791,30.32069970845481,6.0900550696469065,51.765468091998706,3.433333333333333,3,1.9996,NA,NA,NA,NA,NA,NA,NA,3.566666666666667,3.433333333333333,-0.13333333333333375,1.6988,0.30079999999999996,0.3760264213145885,-0.04518766518180313,-0.015517278578623728,-0.27141291677487306,NA
2019-01-01,2,696,0.7287767134480472,0.40807635320397817,0.40807635320397817,0.31835735713938884,0.5696757586338054,21.59616655651024,30.221414408460014,8.62524785194977,58.90614672835426,2.966666666666667,3,1.4988,NA,NA,NA,NA,NA,NA,NA,3.433333333333333,3.566666666666667,-0.46666666666666634,1.9996,-0.5008000000000001,0.5303385099629319,0.3760264213145885,-0.04518766518180313,-0.27141291677487306,NA
2019-04-01,2,699,0.456574230364508,0.2611069910764683,0.2611069910764683,0.41746008387600314,0.7210931695075433,18.429303043235613,31.40901480581728,12.979711762581662,58.73083615114409,3.3333333333333335,3,0.8988,NA,NA,NA,NA,NA,NA,NA,2.966666666666667,3.433333333333333,0.3666666666666667,1.4988,-0.5999999999999999,0.40807635320397817,0.5303385099629319,0.3760264213145885,-0.27141291677487306,NA
2019-07-01,2,812,1.1036973165267994,0.7197410572920665,0.7197410572920665,0.6884775981737836,1.0814772189468107,28.311849100575344,33.23987085184376,4.928021751268419,51.744228388318405,3.3,3,2.9016,NA,NA,NA,NA,NA,NA,NA,3.3333333333333335,2.966666666666667,-0.03333333333333366,0.8988,2.0028,0.2611069910764683,0.40807635320397817,0.5303385099629319,-0.27141291677487306,NA
2019-10-01,3,1398,0.8988942436589803,0.7991929673660688,0.520598176872688,1.1246638776438815,2.120698291796763,30.023861396410418,34.67683369644154,4.652972300031124,40.02835702182107,2.966666666666667,3,1.7994,NA,NA,NA,NA,NA,NA,NA,3.3,3.3333333333333335,-0.33333333333333304,2.9016,-1.1022,0.7197410572920665,0.2611069910764683,0.40807635320397817,2.0808323619406925,NA
2020-01-01,4,1770,0.8244578017346215,1.0288917469529255,0.2811659694109704,1.476953629127529,-0.15939940933746405,34.97336021430838,40.01264237002711,5.039282155718728,31.22884434858039,2.7333333333333334,3,2.5991,-0.184,-0.014,-0.186,6,0.186,-2.5388066377458283,2.7345294386959202,2.966666666666667,3.3,-0.2333333333333334,1.7994,0.7996999999999999,0.7991929673660688,0.7197410572920665,0.2611069910764683,4.433077640656259,NA
2020-04-01,2,873,2.9508768163820926,2.2235153966188115,2.2235153966188115,2.16067284632425,2.8551924392733388,60.71484805542434,63.00582585419619,2.2909777987718467,45.81955597543694,3,3,1.2004,0,0.009000000000000001,0.004,2,0.004,0.08041468988335201,-0.9957718068455477,2.7333333333333334,2.966666666666667,0.2666666666666666,2.5991,-1.3987,1.0288917469529255,0.7991929673660688,0.7197410572920665,-0.27141291677487306,-0.186
2020-07-01,2,1013,2.355825414646,1.851125440820176,1.851125440820176,1.6676165595806924,2.1722759856559044,52.69067113407738,59.38195575061151,6.691284616534139,44.349669270034525,3.433333333333333,3,-3.5019,0.012,0.014,0.02,3,0.02,0.30098069642054615,-0.667833235808935,3,2.7333333333333334,0.4333333333333331,1.2004,-4.7023,2.2235153966188115,1.0288917469529255,0.7991929673660688,-0.27141291677487306,0.004
2020-10-01,2,956,2.054066545840829,1.4917427201505489,1.4917427201505489,1.611193070721096,2.351145674851853,44.9467712564785,56.467992716066675,11.521221459588178,47.03915114161647,3.066666666666667,3,5.1976,0.013000000000000001,0.005,0.015,2,0.015,0.23205381937767297,-0.7703140392578764,3.433333333333333,3,-0.36666666666666625,-3.5019,8.6995,1.851125440820176,2.2235153966188115,1.0288917469529255,-0.27141291677487306,0.02
2021-01-01,2,976,1.7945458694883063,1.307890103400703,1.307890103400703,1.3195830908234354,1.7297846996736357,40.985155479035,51.23144434879375,10.24628886975875,47.12033090473891,4.133333333333333,3,2.2015,0.011,0.003,0.01,2,0.01,0.16312694233479982,-0.8727948427068178,3.066666666666667,3.433333333333333,1.066666666666666,5.1976,-2.9961000000000007,1.4917427201505489,1.851125440820176,2.2235153966188115,-0.27141291677487306,0.015
2021-04-01,2,962,1.852215567921556,1.4803321608155315,1.4803321608155315,1.5328867297915154,1.922685218950172,44.7008990318119,56.13762102351314,11.436721991701244,43.65923236514523,5.366666666666666,3,3.7027,0.023,0.007,0.024,2,0.024,0.3561221980548447,-0.5858485930497819,4.133333333333333,3.066666666666667,1.2333333333333334,2.2015,1.5012000000000003,1.307890103400703,1.4917427201505489,1.851125440820176,-0.27141291677487306,0.01
2021-07-01,2,1006,1.4353894978159811,1.2080204310286247,1.2080204310286247,1.0373793862307361,1.2015642083179534,38.83318572874494,52.754143471659916,13.920957742914979,41.76287322874494,5.966666666666667,3,8.4037,0.015,0.013000000000000001,0.023,2,0.023,0.34233682264627,-0.6063447537395702,5.366666666666666,4.133333333333333,0.6000000000000005,3.7027,4.7010000000000005,1.4803321608155315,1.307890103400703,1.4917427201505489,-0.27141291677487306,0.024
2021-10-01,2,1145,0.8885475537249301,1.1995698148104172,0,1.3358626470367476,0.8647079107037954,38.65109370780448,49.05880981022758,10.407716102423096,29.466280411459994,6.433333333333334,3,6.6018,0.03,0.003,0.029,2,0.029,0.42504907509771783,-0.4833677896008404,5.966666666666667,5.366666666666666,0.4666666666666668,8.4037,-1.8019000000000007,1.2080204310286247,1.4803321608155315,1.307890103400703,-0.27141291677487306,0.023
2022-01-01,2,797,0.2555089049315855,0.4691371891684602,0,0.055809704838046814,0.055625298458728475,22.911892029539086,37.26126814362108,14.349376114081998,29.57091927680163,6.733333333333333,3,8.2024,0.061,0.038,0.095,2,0.095,1.3348838520636435,0.8693788159251864,6.433333333333334,5.966666666666667,0.2999999999999998,6.6018,1.600600000000001,1.1995698148104172,1.2080204310286247,1.4803321608155315,-0.27141291677487306,0.029
2022-04-01,2,771,-0.10217235378731818,-0.10834638074127609,0,0.25848028750882757,0.2606292342226402,10.468402988088028,36.38199071269938,25.913587724611347,36.32142136079144,7.933333333333333,3,9.2001,0.034,-0.203,-0.151,2,0.151,-2.056318498445716,2.01716381455333,6.733333333333333,6.433333333333334,1.1999999999999993,8.2024,0.9977,0.4691371891684602,1.1995698148104172,1.2080204310286247,-0.27141291677487306,0.095
2022-07-01,2,654,1.3544066468498497,1.1088947669863196,1.1088947669863196,1.1088947669863196,1.3544066468498497,36.69724770642202,48.92966360856269,12.232415902140673,42.813455657492355,7.033333333333333,3,10.5027,0.058,-0.074,-0.009999999999999995,2,0.009999999999999995,-0.11258056583669278,-0.872794842706818,7.933333333333333,6.733333333333333,-0.8999999999999995,9.2001,1.3026,-0.10834638074127609,0.4691371891684602,1.1995698148104172,-0.27141291677487306,-0.151
2022-10-01,2,795,1.1770933621405655,1.040346351340848,1.040346351340848,1.0382903569567332,1.1729174098961994,35.22018151209448,45.28309051555004,10.062909003455566,40.251636013822264,7.066666666666666,3,5.6983,0.020999999999999998,0.063,0.081,2,0.081,1.141888596343599,0.5824325662681504,7.033333333333333,7.933333333333333,0.033333333333333215,10.5027,-4.804400000000001,1.1088947669863196,-0.10834638074127609,0.4691371891684602,-0.27141291677487306,-0.009999999999999995
2023-01-01,2,743,0.7138452605296007,0.7928105255548927,0,0.4850980872534637,0.43540840883355164,29.88633394303632,48.53671282989286,18.650378886856544,33.649798217344596,5.733333333333333,3,3.1018,-0.004999999999999999,-0.083,-0.091,2,0.091,-1.2291959739312381,0.7873941731660332,7.066666666666666,7.033333333333333,-1.333333333333333,5.6983,-2.5965,1.040346351340848,1.1088947669863196,-0.10834638074127609,-0.27141291677487306,0.081
2023-04-01,2,716,0.44041595637347786,0.44309443589133,0,0.42860751382538465,0.4181320937324766,22.35072850576327,50.28913913796737,27.93841063220409,36.31993382186532,6.033333333333333,3,3.8018,0.067,-0.012,0.053,2,0.053,0.755898084903509,0.008540066954078366,5.733333333333333,7.066666666666666,0.2999999999999998,3.1018,0.7000000000000002,0.7928105255548927,1.040346351340848,1.1088947669863196,-0.27141291677487306,-0.091
2023-07-01,2,717,0.8859824698173369,0.8941482435244993,0,0.9484953920983212,0.9319221501906507,32.06993681720564,57.17576021662672,25.105823399421084,36.26396713249712,5.3,3,2.7012,0.057999999999999996,-0.02,0.037,2,0.037,0.5353320783663149,-0.31939850408253423,6.033333333333333,5.733333333333333,-0.7333333333333334,3.8018,-1.1006,0.44309443589133,0.7928105255548927,1.040346351340848,-0.27141291677487306,0.053
2023-10-01,2,745,0.8509057958197461,0.9011955076169453,0,0.8791162974047032,0.8137575576297206,32.221789714977724,56.38813200121102,24.166342286233295,34.90693885789254,5.633333333333333,3,3.5984,-0.048,-0.069,-0.115,2,0.115,-1.5600449837370292,1.2793020297209523,5.3,6.033333333333333,0.33333333333333304,2.7012,0.8971999999999998,0.8941482435244993,0.44309443589133,0.7928105255548927,-0.27141291677487306,0.037
2024-01-01,2,708,0.7704682987775728,0.8480061967409159,0,0.8602280220016897,0.7901261772472927,31.075678134501665,50.85110967463909,19.775431540137426,33.900739783092725,4.366666666666666,3,2.796,0.011,-0.0020000000000000018,0.002999999999999999,2,0.002999999999999999,0.06662931447477737,-1.0162679675353359,5.633333333333333,5.3,-1.2666666666666666,3.5984,-0.8024,0.9011955076169453,0.8941482435244993,0.44309443589133,-0.27141291677487306,-0.115
2024-04-01,2,789,0.7630076294743284,0.8714332136157715,0,0.8082852646434021,0.7857376817622616,31.580478345184225,51.78409825468649,20.20361990950226,33.15126050420168,5.266666666666667,3,3.8008,0.023,-0.0019999999999999983,0.017,2,0.017,0.25962457019482227,-0.7293217178782999,4.366666666666666,5.633333333333333,0.9000000000000004,2.796,1.0048000000000004,0.8480061967409159,0.9011955076169453,0.8941482435244993,-0.27141291677487306,0.002999999999999999
2024-07-01,2,756,0.16513280862923962,0.2014745799830644,0,-0.09914526226818278,-0.08344776762170815,17.14435695538058,43.60104986876641,26.45669291338583,31.748031496062993,4.7,3,2.8025,-0.05399999999999999,-0.015,-0.075,2,0.075,-1.0086299673940438,0.4594556021294206,5.266666666666667,4.366666666666666,-0.5666666666666664,3.8008,-0.9983,0.8714332136157715,0.8480061967409159,0.9011955076169453,-0.27141291677487306,0.017
2024-10-01,2,707,0.2764790343740406,0.38937993324110187,0,0.417460083876003,0.2817006830102562,21.193300208366722,43.85718865202757,22.663888443660845,28.32986055457605,4.833333333333334,3,1.2031,0.069,0.017,0.088,2,0.088,1.238386224203621,0.7259056910966682,4.7,5.266666666666667,0.13333333333333375,2.8025,-1.5994000000000002,0.2014745799830644,0.8714332136157715,0.8480061967409159,-0.27141291677487306,-0.075
2025-01-01,2,716,0.4998535595263025,0.8099627890556667,0,1.0890403945003737,0.58451235504925525,30.255927147118857,51.44449678128434,21.18856963416549,26.809546239598056,7.266666666666667,3,3.1011,0.002999999999999999,-0.021,-0.025,2,0.025,-0.31936119696531234,-0.5653524323599936,4.833333333333334,4.7,2.4333333333333327,1.2031,1.8980000000000001,0.38937993324110187,0.2014745799830644,0.8714332136157715,-0.27141291677487306,0.088
2025-04-01,2,665,0.28143709179748455,0.3958175517971334,0,0.7151613300349697,0.5068287304973351,21.332016598111874,48.19975718919311,26.867740591081233,28.557450124123434,10.033333333333333,3,3.7981,-0.015,0.032,0.008,2,0.008,0.13555619151765055,-0.9137871640863945,7.266666666666667,4.833333333333334,2.7666666666666666,3.1011,0.6969999999999996,0.8099627890556667,0.38937993324110187,0.2014745799830644,-0.27141291677487306,-0.025
2025-07-01,2,704,0.20718844065849457,0.33184297104830157,0,0.057635488233744654,0.03491099920726836,19.95350639287098,45.49270308665892,25.539196693787936,25.571483920960866,8.166666666666668,3,1.6028,-0.022,0.08,0.044,2,0.044,0.6318297062263373,-0.17592537925401622,10.033333333333333,7.266666666666667,-1.8666666666666654,3.7981,-2.1952999999999996,0.3958175517971334,0.8099627890556667,0.38937993324110187,-0.27141291677487306,0.008
2025-10-01,2,794,-0.12920131902221701,-0.2464473173170831,0,-0.13918396182247705,-0.06855820305810068,7.492634359443258,35.22173117951844,27.72909682007518,22.687442852788784,7.7,1,3.1049,0.009999999999999998,0.06599999999999999,0.05800000000000001,2,0.05800000000000001,0.8248249619463823,0.11102087040302003,8.166666666666668,10.033333333333333,-0.4666666666666677,1.6028,1.5021000000000002,0.33184297104830157,0.3958175517971334,0.8099627890556667,-0.27141291677487306,0.044
